post_id,url,post_date,post_type,is_urgent,seller_type,property_type,project_name,price,price_per_m2,area,area_used,floors,bedrooms,bathrooms,frontage,acces_road,house_direction,balcony_direction,floors_apartment,year_built,address_full,street,ward,district,city,legal_status,furniture_state,has_garage,has_pool,has_elevator,has_security,has_parking,management_fee,has_swimming_pool,has_gym,has_supermarket,building_density,crawled_at,source
,https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/can-ho-ke-ben-dam-sen-quan-tan-phu-2pn-gia-3-199ty-view-ho-boi-id22214818,,,,,"Căn hộ kế bên ĐẦM SEN, Quận Tân Phú. 2PN Giá 3.199tỷ. View Hồ Bơi - Mogi.vn",,3000.0,45.4545,66.0,,,2,1,,,,,,,"Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",,Phường Tân Thới Hòa,Quận Tân Phú,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/duy-nha-t-can-ho-chung-cu-carillon-7-qua-n-tan-phu-2pn-gia-3-55ty-id22209177,,,,,"Duy Nhất Căn Hộ Chung Cư Carillon 7 Quận Tân Phú 2PN Giá 3,55tỷ - Mogi.vn",,3000.0,34.8837,86.0,,,2,2,,,,,,,"Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",,Phường Tân Thới Hòa,Quận Tân Phú,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-binh-thanh/mua-can-ho-chung-cu/gap-ban-can-ho-chung-cu-thanh-da-view-song-sai-gon-phuong-binh-quoi-id22691499,,,,,"Gấp bán căn hộ chung cư Thanh Đa, view sông Sài Gòn, phường Bình Quới - Mogi.vn",,5000.0,50.0,100.0,,,3,3,,,,,,,"Thanh Đa, Phường 27, Quận Bình Thạnh, TPHCM",,Phường 27,Quận Bình Thạnh,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-thu-duc/mua-can-ho-chung-cu/ban-can-ho-bcons-solary-chiet-khau-len-den-130-trieu-huong-dong-nam-id22691475,,,,,"Bán căn hộ Bcons Solary, chiết khấu lên đến 130 triệu, hướng đông nam - Mogi.vn",,2000.0,31.25,64.0,,,2,2,,,,,,,"Đường số 9, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), TPHCM",,Phường Hiệp Bình Phước,Quận Thủ Đức (TP. Thủ Đức),TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-1/mua-can-ho-chung-cu/ban-can-ho-toa-nha-mat-tien-nguyen-hue-phuong-sai-gon-quan-1-tphcm-id22683919,,,,,"Bán căn hộ, tòa nhà mặt tiền Nguyễn Huệ, phường Sài Gòn (Quận 1) TPHCM - Mogi.vn",,90000.0,1525.4237,59.0,,,2,2,,,,,,,"Nguyễn Huệ, Phường Bến Nghé, Quận 1, TPHCM",,Phường Bến Nghé,Quận 1,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-1/mua-can-ho-chung-cu/gap-ban-nha-dat-can-ho-mat-tien-phuong-sai-gon-quan-1-cu-tphcm-id22683918,,,,,"Gấp bán nhà đất, căn hộ mặt tiền phường Sài Gòn (Quận 1 cũ) TPHCM - Mogi.vn",,140000.0,1458.3333,96.0,,,3,1,,,,,,,"Lê Lợi, Phường Bến Nghé, Quận 1, TPHCM",,Phường Bến Nghé,Quận 1,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-binh-thanh/mua-can-ho-chung-cu/gap-ban-can-ho-chung-cu-toa-nha-landmark-81-tphcm-gia-duoi-18-ty-id22683510,,,,,Gấp bán căn hộ chung cư tòa nhà Landmark 81 TPHCM giá dưới 18 tỷ - Mogi.vn,,17000.0,229.7297,74.0,,,2,2,,,,,,,"Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",,Phường 22,Quận Bình Thạnh,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/ban-can-ho-3pn-103m2-chung-cu-carillon-7-so-ho-ng-lau-da-i-id22627377,,,,,BÁN CĂN HỘ 3PN 103m2 Chung cư CARILLON 7 - Sổ Hồng Lâu Dài - Mogi.vn,,4000.0,38.835,103.0,,,3,2,,,,,,,"Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",,Phường Tân Thới Hòa,Quận Tân Phú,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-1/mua-can-ho-chung-cu/ban-can-ho-cao-cap-d1-mension-vo-van-kiet-quan-1-gia-10-5-ty-dt-70m2-id22690966,,,,,"Bán căn hộ cao cấp D1 Mension Võ Văn Kiệt, Quận 1 giá 10,5 tỷ, DT 70m2 - Mogi.vn",,10000.0,142.8571,70.0,,,2,2,,,,,,,"Võ Văn Kiệt, Phường Cầu Ông Lãnh, Quận 1, TPHCM",,Phường Cầu Ông Lãnh,Quận 1,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/can-ho-2pn-63-m-au-co-tower-tang-cao-view-thoang-id22690933,,,,,"Căn hộ 2PN 63 m² Âu Cơ Tower – Tầng cao, view thoáng - Mogi.vn",,2000.0,37.7358,53.0,,,2,2,,,,,,,"Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",,Phường Tân Thành,Quận Tân Phú,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-12/mua-can-ho-chung-cu/ban-can-goc-shophouse-kinh-doanh-2-tang-chung-cu-prosper-plaza-quan-12-id22690845,,,,,Bán căn góc shophouse kinh doanh 2 tầng Chung cư Prosper Plaza Quận 12 - Mogi.vn,,5000.0,33.3333,150.0,,,2,1,,,,,,,"Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",,Phường Tân Thới Nhất,Quận 12,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-cao-cap-riverpark-premier-pmh-quan-7-123m2-3pn-id22339612,,,,,"Bán căn hộ cao cấp Riverpark Premier, PMH, Quận 7, 123m2 , 3PN, - Mogi.vn",,10000.0,81.3008,123.0,,,3,2,,,,,,,"Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",,Phường Tân Phong,Quận 7,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
